customer_id,first_name,last_name,email,phone,date_of_birth,address_line1,city,state,country,postal_code,loyalty_tier,customer_segment,email_opt_in,sms_opt_in,registration_date,updated_at
CUST-00273,Larry,Graham,larry.graham49@hotmail.com,(549) 822-7495,1969-06-25,920 William Village,South Mauriceborough,SC,US,26880,Bronze,Churned,True,False,2024-04-24,2024-11-07
CUST-00274,Matthew,Contreras,matthew.contreras45@gmail.com,(795) 995-9465,1962-05-26,73033 Hanson Garden Suite 563,Lopeztown,MN,US,01797,Bronze,Regular,True,True,2023-02-14,2023-04-05
CUST-00275,Anthony,Wilson,anthony.wilson29@gmail.com,(395) 003-3423,2002-03-03,8323 Gregory Greens,North Marieberg,MS,US,86336,Silver,Churned,True,True,2021-04-22,2024-03-19
CUST-00276,Daniel,Boyle,daniel.boyle55@icloud.com,(355) 289-6112,2002-01-09,38655 Rowland Gardens,Port Christinaborough,PR,US,70685,Bronze,Regular,True,False,2021-05-15,2022-06-09
CUST-00277,Edgar,Wright,edgar.wright25@gmail.com,(428) 973-1791,1962-09-06,857 White Station Suite 877,Adamsfurt,SC,US,77044,Bronze,High Value,True,True,2022-10-30,2024-03-28
CUST-00278,Jamie,Jacobson,jamie.jacobson3@yahoo.com,(363) 466-9254,1983-10-03,47853 Steven Road,Ronaldmouth,NE,US,54103,Bronze,New,False,True,2022-01-12,2023-02-14
CUST-00279,Tyler,Nelson,tyler.nelson91@gmail.com,(734) 151-4888,1988-11-15,11150 Matthew Spring Suite 444,Lake Cassandra,DC,US,99117,Bronze,New,True,True,2020-02-10,2023-08-12
CUST-00280,Amy,Green,amy.green97@gmail.com,(456) 690-7826,1965-12-27,3898 Sharp Mountain,Latoyamouth,PR,US,25122,Bronze,Churned,True,True,2023-06-18,2024-02-13
CUST-00281,Sheri,Butler,sheri.butler74@outlook.com,(805) 292-4075,1972-02-29,6845 Ashley Bypass Apt. 259,Bairdborough,MO,US,08851,Silver,At Risk,True,False,2021-12-21,2023-08-04
CUST-00282,Jacob,Rodriguez,jacob.rodriguez19@icloud.com,(741) 218-2097,1954-12-13,64334 Shawn Land,East Markchester,MO,US,21083,Bronze,Regular,False,True,2022-07-24,2024-12-21
CUST-00283,David,Barnes,david.barnes95@yahoo.com,(632) 346-7299,2005-02-15,743 Vickie Mission,Port Reginaldbury,NC,US,43609,Silver,Regular,True,True,2023-05-05,2024-11-06
CUST-00284,Natasha,Stevens,natasha.stevens83@hotmail.com,(147) 546-9263,1963-05-08,6291 Hale Cape Apt. 248,Elizabethland,UT,US,95729,Silver,Regular,True,False,2022-08-04,2024-04-30
CUST-00285,Jeff,Snyder,jeff.snyder49@yahoo.com,(815) 118-5672,1967-05-17,0176 Reese Walks,South Benjamin,KS,US,15532,Silver,Regular,True,False,2024-06-17,2024-11-03
CUST-00286,Derek,Santiago,derek.santiago91@yahoo.com,(711) 837-2742,1962-11-08,124 Amanda Lock,North Emily,AL,US,89286,Gold,Churned,True,True,2022-02-01,2022-11-18
CUST-00287,Scott,Thompson,scott.thompson72@icloud.com,(837) 081-6470,1986-05-17,3353 Christopher Manor,North Matthewborough,TX,US,88181,Bronze,Regular,True,True,2023-03-19,2023-04-29
CUST-00288,Susan,Davis,susan.davis58@outlook.com,(220) 681-5583,1987-10-31,1331 Morris Bridge Suite 506,South Jeffrey,TN,US,36998,Bronze,High Value,True,False,2023-10-03,2024-07-24
CUST-00289,Miguel,Jones,miguel.jones87@icloud.com,(497) 189-2419,1971-04-24,252 Spence Shores Suite 150,Reyesbury,NY,US,77501,Silver,At Risk,True,True,2020-12-24,2023-10-24
CUST-00290,Alexander,Smith,alexander.smith93@icloud.com,(143) 639-1025,1980-11-25,63039 Stevenson Isle,West Lonnie,WY,US,05692,Bronze,Regular,True,False,2023-05-31,2024-03-28
CUST-00291,Tiffany,Wong,tiffany.wong2@yahoo.com,(035) 533-8033,1986-12-01,527 Calvin Overpass Apt. 302,East Christopher,OR,US,72439,Gold,Churned,False,True,2021-04-18,2024-05-16
CUST-00292,Sarah,Young,sarah.young62@yahoo.com,(742) 336-2934,1969-03-02,347 Stephanie Lake Suite 627,Hendersonchester,WV,US,20932,Silver,High Value,True,False,2020-05-08,2024-02-28
CUST-00293,Laura,Smith,laura.smith42@outlook.com,(149) 828-2467,1970-04-18,8971 Taylor Mountains Apt. 230,Port Vincentstad,NM,US,53526,Bronze,Regular,True,False,2021-09-18,2024-10-02
CUST-00294,Shelby,Waller,shelby.waller66@hotmail.com,(749) 160-1692,1964-02-26,5875 Debra Manors Apt. 370,Crystaltown,UT,US,87752,Bronze,At Risk,True,True,2021-09-04,2023-10-27
CUST-00295,Jose,Gibson,jose.gibson41@yahoo.com,(439) 920-1166,1992-04-22,362 King Hollow,Willischester,WV,US,95875,Bronze,Regular,True,False,2023-01-23,2024-09-29
CUST-00296,Daniel,Armstrong,daniel.armstrong19@gmail.com,(243) 640-2701,1957-04-25,646 Gregory Ferry Apt. 372,South Ashleyborough,HI,US,26838,Bronze,Churned,True,False,2023-08-02,2023-09-01
CUST-00297,Ian,Malone,ian.malone20@yahoo.com,(679) 121-4161,1968-09-10,93771 Bruce Terrace Apt. 901,New Latoya,MS,US,79535,Bronze,Regular,True,True,2021-03-01,2023-02-27
CUST-00298,Suzanne,Adams,suzanne.adams84@outlook.com,(596) 555-5356,1974-04-15,5107 Hardy Dam,New Davidhaven,KY,US,92155,Bronze,At Risk,True,True,2022-03-08,2024-04-19
CUST-00299,John,Hayes,john.hayes63@hotmail.com,(786) 305-0505,1990-10-04,769 Michael Mountains,Lake Paulborough,VT,US,19265,Bronze,At Risk,False,True,2023-01-31,2024-09-30
CUST-00300,Nancy,Glover,nancy.glover63@yahoo.com,(027) 148-7271,1979-12-29,32116 Ethan Islands,Mirandabury,VA,US,34268,Gold,Regular,True,False,2023-03-22,2024-05-27
CUST-00301,Stephanie,Lambert,stephanie.lambert5@gmail.com,(871) 539-9156,2003-07-14,863 Jonathon Highway Apt. 115,Lake Sheri,OK,US,48701,Gold,High Value,True,False,2022-12-28,2023-03-31
CUST-00302,Lawrence,James,lawrence.james81@yahoo.com,(409) 836-6552,1982-01-22,60875 Lisa Hill,South Erin,FL,US,79336,Bronze,Regular,True,True,2023-04-25,2023-10-16
CUST-00303,Julie,Sweeney,julie.sweeney8@icloud.com,(095) 481-4973,1980-09-12,52330 Melissa Stream Suite 420,Rogersfort,MI,US,99816,Silver,Churned,True,True,2023-09-21,2024-03-21
CUST-00304,Charles,Acosta,charles.acosta3@gmail.com,(386) 125-9047,1989-06-23,7423 Linda Flat,West Jessicashire,CT,US,89409,Silver,Regular,False,True,2021-04-08,2024-03-13
CUST-00305,Michele,Bennett,michele.bennett69@outlook.com,(201) 572-0185,1986-02-09,630 John Overpass,Haileyburgh,SD,US,98175,Bronze,At Risk,True,True,2024-06-01,2024-08-19
CUST-00306,Heather,Pope,heather.pope23@gmail.com,(764) 750-1111,1980-05-18,99974 Laura Falls,Washingtonchester,ME,US,75398,Gold,Regular,True,True,2022-12-17,2023-03-20
CUST-00307,Mark,Reeves,mark.reeves33@outlook.com,(826) 068-8871,1982-01-05,12920 Mcbride Crossing,East Baileyburgh,CO,US,74228,Bronze,Regular,True,False,2023-11-16,2024-02-29
CUST-00308,Karen,Miller,karen.miller73@yahoo.com,(458) 260-3408,2003-03-24,872 Neal Pike Suite 988,Lake Corey,GU,US,06364,Platinum,Regular,True,True,2020-07-23,2021-08-11
CUST-00309,Jacob,Evans,jacob.evans84@gmail.com,(298) 395-4296,1957-07-24,6267 Shirley Springs Suite 283,Lake Jessicaborough,VT,US,49278,Bronze,Regular,True,False,2023-09-29,2024-06-13
CUST-00310,Deborah,Dixon,deborah.dixon2@yahoo.com,(256) 609-3141,1982-09-14,51554 Misty Fork Suite 016,South Stephanie,WY,US,16688,Bronze,At Risk,True,False,2020-09-26,2021-06-26
CUST-00311,Jessica,Parker,jessica.parker13@icloud.com,(718) 594-8491,2002-10-14,6258 Woods Crossroad,Alberthaven,VT,US,20881,Gold,Regular,True,True,2023-09-10,2024-07-20
CUST-00312,Douglas,Bradley,douglas.bradley73@hotmail.com,(539) 672-7578,1969-03-31,341 Russell Island Apt. 113,East Barbaraland,WA,US,37968,Bronze,Churned,True,False,2021-03-15,2023-04-22
CUST-00313,Trevor,Baxter,trevor.baxter70@icloud.com,(682) 778-8160,1987-05-15,685 Virginia Shore,New Shaneburgh,TX,US,69119,Silver,Regular,True,False,2024-04-28,2024-12-07
CUST-00314,Gregory,Richardson,gregory.richardson27@icloud.com,(506) 762-5153,1999-03-21,4744 Aaron Roads,Robinsonport,SD,US,68072,Bronze,At Risk,True,True,2020-08-06,2024-03-25
CUST-00315,Austin,Ford,austin.ford39@yahoo.com,(705) 097-5451,1953-10-03,5016 Gonzalez Pines,South David,NM,US,01406,Silver,High Value,True,True,2022-10-11,2023-02-14
CUST-00316,Diane,Perez,diane.perez70@outlook.com,(456) 284-1772,1961-03-01,53134 Dennis Manor Suite 023,Moyerview,DE,US,55694,Bronze,High Value,True,True,2021-10-11,2023-05-09
CUST-00317,Tyler,Maldonado,tyler.maldonado11@icloud.com,(686) 211-0225,1980-12-21,56906 Roberts Oval,Port Royberg,VA,US,67510,Silver,Regular,False,False,2020-07-28,2021-05-26
CUST-00318,Juan,Wilson,juan.wilson10@outlook.com,(363) 718-9239,1988-01-24,12604 Sarah Meadow,New Jameston,MS,US,53886,Silver,High Value,True,True,2021-03-08,2023-03-09
CUST-00319,Isabel,Baird,isabel.baird42@gmail.com,(670) 860-4145,1968-11-26,635 Hunter Alley Apt. 534,Ramirezville,NE,US,24728,Silver,At Risk,True,False,2020-12-30,2022-01-02
CUST-00320,Travis,Cook,travis.cook71@hotmail.com,(082) 555-9895,1966-07-30,96112 Blake Shoal Apt. 371,New Christineport,VA,US,62655,Bronze,High Value,True,False,2020-07-02,2024-12-13
CUST-00321,James,Le,james.le80@outlook.com,(368) 485-5716,1957-03-13,802 Horton Curve Suite 090,Lake Lisa,NM,US,90245,Silver,High Value,False,False,2020-03-12,2022-10-02
CUST-00322,William,Jones,william.jones92@yahoo.com,(868) 669-4320,1962-04-10,087 Turner Forges,Jeanetteside,DE,US,22928,Silver,Regular,False,False,2021-12-19,2022-08-24
CUST-00323,Amanda,Carter,amanda.carter40@hotmail.com,(424) 033-8105,1988-04-08,1842 Villanueva Hill Suite 005,Lake Tammy,HI,US,34053,Bronze,Regular,False,False,2022-11-16,2024-12-08
CUST-00324,Amanda,Irwin,amanda.irwin58@icloud.com,(916) 498-3735,1968-04-03,73652 Davis Falls Suite 223,Hardingburgh,SD,US,37469,Silver,Regular,False,False,2023-07-01,2023-07-12
CUST-00325,Frank,Thompson,frank.thompson12@icloud.com,(931) 216-3761,1993-04-23,091 Cruz Creek,Port Mariaton,DC,US,33051,Silver,Regular,True,False,2021-10-09,2024-04-03
CUST-00326,Joseph,Mays,joseph.mays50@gmail.com,(018) 513-2797,1998-04-28,7230 Burton Crossing Apt. 018,Curtischester,FL,US,00659,Silver,High Value,True,False,2022-09-11,2024-10-18
CUST-00327,Andrew,Simmons,andrew.simmons67@yahoo.com,(436) 172-1314,1973-02-14,51092 Roy Isle Apt. 624,Michaelville,KY,US,65938,Silver,Regular,True,False,2020-08-29,2023-07-13
CUST-00328,Sarah,Cochran,sarah.cochran19@gmail.com,(102) 252-6771,1959-09-12,421 Cooley Falls Suite 557,Olsonchester,PA,US,83941,Bronze,Regular,True,True,2023-03-13,2023-10-18
CUST-00329,Leah,Valdez,leah.valdez47@outlook.com,(687) 887-8836,1958-01-26,931 Michael Ford Apt. 587,North Brian,MI,US,47799,Gold,High Value,True,True,2021-02-07,2024-05-29
CUST-00330,Michelle,Fuentes,michelle.fuentes59@gmail.com,(286) 333-0212,1974-03-26,650 Elizabeth Cliffs,Monroeburgh,AK,US,19753,Bronze,New,True,True,2021-04-28,2022-08-31
CUST-00331,Christian,Jones,christian.jones49@outlook.com,(622) 728-4765,1977-11-21,1200 Wesley Branch,Wallmouth,OH,US,93746,Bronze,Regular,True,True,2022-07-23,2024-07-31
CUST-00332,Samantha,Shaw,samantha.shaw77@yahoo.com,(624) 186-2369,1956-07-20,89177 Delgado Lodge Suite 205,Leeville,CT,US,10699,Bronze,High Value,True,True,2023-03-10,2023-11-05
CUST-00333,Kimberly,Rogers,kimberly.rogers23@hotmail.com,(281) 139-0438,1964-07-26,41990 Williams Island,West Alanstad,WV,US,37516,Platinum,Regular,True,True,2021-01-28,2024-11-01
CUST-00334,Vincent,Edwards,vincent.edwards74@yahoo.com,(521) 568-1820,1985-10-07,9042 Faith Common Apt. 332,New Zachary,VA,US,80289,Bronze,Regular,True,False,2021-10-03,2023-11-13
CUST-00335,Sarah,Peterson,sarah.peterson73@yahoo.com,(545) 960-6339,1986-11-07,710 Katie Inlet,South Clintonmouth,GA,US,39246,Silver,Regular,True,True,2023-07-13,2023-10-07
CUST-00336,Joshua,Cox,joshua.cox94@hotmail.com,(274) 747-2197,1955-08-26,6927 Hunt Road Suite 516,Bakerton,RI,US,84893,Gold,Regular,True,True,2020-05-26,2020-08-29
CUST-00337,Krystal,Lyons,krystal.lyons9@hotmail.com,(214) 629-6136,2001-07-20,7787 Christopher Street,South Kaylaborough,MO,US,43587,Silver,New,True,False,2022-07-09,2022-09-05
CUST-00338,Matthew,Munoz,matthew.munoz20@hotmail.com,(714) 708-2723,1971-01-31,605 Irwin Forest,East Mirandachester,KY,US,33540,Silver,New,True,True,2020-12-15,2023-07-11
CUST-00339,Christopher,Jones,christopher.jones52@icloud.com,(476) 834-2016,1972-04-13,35677 Tammy Mews Suite 960,North Jennifer,OR,US,81308,Silver,Churned,True,True,2021-10-27,2022-04-12
CUST-00340,Elizabeth,Colon,elizabeth.colon47@icloud.com,(502) 727-5164,1982-02-10,2791 Jeffery Field,Hortonburgh,PA,US,49988,Silver,Churned,False,False,2023-04-20,2023-09-01
CUST-00341,Jason,Lee,jason.lee86@outlook.com,(055) 044-8177,1976-03-30,8685 Sara Mount Suite 528,New Ryan,LA,US,86956,Bronze,High Value,True,True,2023-01-20,2024-05-23
CUST-00342,Samuel,Campbell,samuel.campbell83@hotmail.com,(111) 109-6179,2004-06-21,789 Elizabeth Walk,Lewismouth,OH,US,50449,Platinum,Regular,True,False,2022-10-15,2023-01-15
CUST-00343,Melissa,Sampson,melissa.sampson13@outlook.com,(766) 053-8444,1970-05-19,306 Alexis Drives Suite 895,Georgeshire,NE,US,32198,Bronze,High Value,True,True,2021-07-29,2023-06-24
CUST-00344,Peter,Jensen,peter.jensen29@hotmail.com,(096) 262-6582,1977-07-12,281 Cameron Road,Maryburgh,MD,US,27208,Bronze,Regular,True,True,2021-10-07,2022-01-25
CUST-00345,Anthony,Smith,anthony.smith20@outlook.com,(209) 819-6027,1988-05-14,33438 Jessica Valley Suite 404,East Courtneyshire,VI,US,14056,Platinum,Regular,True,True,2023-06-18,2023-08-19
CUST-00346,Sara,Martinez,sara.martinez11@gmail.com,(421) 175-3617,1997-03-22,71366 Schultz Mission Apt. 240,Lake Ashley,PA,US,04623,Gold,High Value,True,False,2020-08-20,2021-02-22
CUST-00347,Matthew,Reed,matthew.reed27@icloud.com,(980) 284-1390,1982-12-13,51305 Jeffrey Stream,West Joshua,ID,US,12555,Bronze,Regular,True,True,2024-06-21,2024-08-27
CUST-00348,Andrea,Phillips,andrea.phillips41@gmail.com,(768) 634-2346,1959-02-18,37676 Cabrera Road Apt. 966,New Michael,MH,US,83430,Bronze,At Risk,False,True,2023-05-08,2024-09-13
CUST-00349,Shannon,Preston,shannon.preston83@gmail.com,(496) 498-5601,1963-05-15,2531 Diane Landing Apt. 510,Haleymouth,IL,US,61498,Silver,Regular,True,False,2024-04-22,2024-09-12
CUST-00350,Marc,Hall,marc.hall23@icloud.com,(493) 831-8491,1985-01-15,655 James Unions Suite 704,Wilsonmouth,GA,US,79331,Bronze,High Value,True,False,2020-04-18,2021-10-31
CUST-00351,Patrick,Ray,patrick.ray52@yahoo.com,(907) 426-0880,1972-01-11,71644 Molina Locks,New Kimfort,RI,US,06670,Bronze,High Value,True,True,2021-04-13,2022-09-29
CUST-00352,Heather,Gibson,heather.gibson26@hotmail.com,(159) 103-0021,2008-02-13,21358 Sarah Ways Apt. 401,West Charlesmouth,UT,US,80815,Silver,Regular,True,False,2023-10-25,2024-10-01
CUST-00353,Noah,Hale,noah.hale97@gmail.com,(971) 252-9671,1982-03-03,774 Barton Orchard,North Joseph,LA,US,93743,Silver,At Risk,True,False,2024-02-27,2024-03-23
CUST-00354,Angelica,Salas,angelica.salas26@hotmail.com,(311) 703-0376,1963-10-23,3988 Hodges Inlet,Rioshaven,CT,US,17548,Bronze,High Value,True,True,2022-12-18,2023-05-29
CUST-00355,Michael,Hester,michael.hester41@icloud.com,(836) 314-6249,1989-02-18,1130 Lopez Burgs,Stanleymouth,MI,US,35310,Bronze,Regular,False,False,2023-11-26,2024-01-12
CUST-00356,Andrea,Gomez,andrea.gomez59@icloud.com,(686) 850-7451,1956-03-05,634 Richard Ranch Suite 897,Rodriguezton,SD,US,33130,Bronze,High Value,True,True,2020-12-14,2024-10-31
CUST-00357,Jeffrey,Brown,jeffrey.brown76@gmail.com,(431) 814-3966,1975-01-30,473 Kristi Key,Janiceport,VA,US,00908,Silver,Regular,True,False,2020-02-28,2020-08-12
CUST-00358,Wesley,Graves,wesley.graves48@yahoo.com,(432) 512-2572,2006-05-25,5024 George Trace Apt. 957,South Morganfort,DE,US,06422,Silver,Regular,False,False,2022-02-21,2024-06-24
CUST-00359,Ashley,Mooney,ashley.mooney24@hotmail.com,(882) 211-4577,1993-11-20,745 Smith Knoll Suite 589,Rodriguezhaven,VA,US,84360,Silver,High Value,True,True,2023-10-03,2023-10-12
CUST-00360,Tiffany,Chase,tiffany.chase72@yahoo.com,(257) 039-6531,1964-02-19,148 Archer Wells Apt. 455,Lawrenceview,ME,US,25479,Bronze,New,True,True,2022-12-18,2023-01-17
CUST-00361,Abigail,Cooper,abigail.cooper7@outlook.com,(679) 541-0727,1990-12-04,824 Roberts Union Suite 070,West Margaret,DE,US,07473,Platinum,Regular,True,False,2022-10-02,2023-11-06
CUST-00362,Adam,Bell,adam.bell72@icloud.com,(042) 548-8214,1961-04-26,9143 Thomas Knoll,Port Erika,MS,US,55887,Silver,Regular,True,True,2023-10-01,2024-03-31
CUST-00363,Rebecca,Orozco,rebecca.orozco57@hotmail.com,(942) 965-9234,1960-12-07,4149 Gardner Lane,Davishaven,NV,US,91482,Bronze,High Value,True,False,2024-02-19,2024-05-27
CUST-00364,Sarah,Marquez,sarah.marquez5@outlook.com,(676) 670-8061,1995-01-17,98529 Brown Vista Suite 260,Aguirrehaven,NH,US,07624,Bronze,Regular,True,True,2022-02-08,2022-05-08
CUST-00365,Joseph,Andersen,joseph.andersen99@hotmail.com,(914) 975-0198,1994-02-20,382 Taylor Spring,West Courtney,VA,US,01346,Silver,New,False,True,2020-06-24,2024-02-14
CUST-00366,Cindy,Gonzalez,cindy.gonzalez47@icloud.com,(291) 813-3170,1999-04-10,0146 Mcgrath Viaduct Apt. 849,Villarrealville,NE,US,19669,Gold,New,True,True,2020-04-20,2023-04-16
CUST-00367,Jack,Cardenas,jack.cardenas55@gmail.com,(288) 377-4419,1980-08-02,6176 Hernandez Haven Suite 196,New Kevinmouth,AZ,US,46995,Silver,High Value,True,True,2022-12-15,2024-12-03
CUST-00368,Taylor,Sharp,taylor.sharp5@hotmail.com,(258) 835-8681,1963-01-26,9572 Glover Shoals,Sandraland,PW,US,85060,Bronze,At Risk,False,True,2021-03-30,2023-01-22
CUST-00369,Sydney,Obrien,sydney.obrien16@yahoo.com,(884) 259-9599,1999-02-12,02311 Villa Mountains,Kathleenbury,CT,US,23307,Bronze,High Value,True,True,2020-10-23,2023-11-11
CUST-00370,Patrick,Mcpherson,patrick.mcpherson79@hotmail.com,(094) 101-7590,2004-04-08,76298 James Overpass Suite 433,South Lisa,AS,US,25705,Bronze,New,True,False,2024-02-23,2024-03-20
CUST-00371,Andrew,Moyer,andrew.moyer8@icloud.com,(020) 569-8152,1991-01-01,39785 Montgomery Points Apt. 176,Sawyershire,CO,US,17172,Bronze,Regular,True,False,2020-06-06,2024-01-02
CUST-00372,Kenneth,Wilson,kenneth.wilson91@outlook.com,(985) 034-4651,2001-06-16,1893 Ross Centers,New Thomasview,SD,US,04430,Bronze,Regular,True,True,2021-01-13,2021-02-28
CUST-00373,Robert,Gonzalez,robert.gonzalez87@gmail.com,(023) 850-3719,2003-03-18,1699 Paige Neck,West Jennifer,CT,US,05167,Bronze,At Risk,True,False,2023-12-29,2024-06-28
CUST-00374,Jeffrey,Bell,jeffrey.bell36@yahoo.com,(300) 038-9608,1979-12-29,2668 Darrell Crest Suite 535,Hullbury,IN,US,12558,Silver,New,False,False,2022-02-23,2023-10-29
CUST-00375,Jeremy,Burgess,jeremy.burgess32@hotmail.com,(890) 030-1027,1963-05-28,5934 Catherine Neck,Lake Chaseview,ND,US,27483,Bronze,High Value,True,False,2023-12-29,2024-06-28
CUST-00376,Jill,Kelly,jill.kelly58@gmail.com,(374) 584-3845,1991-11-07,56974 James Dam,West Judy,IL,US,16589,Silver,At Risk,False,True,2024-02-11,2024-06-10
CUST-00377,Lisa,Thomas,lisa.thomas36@outlook.com,(771) 070-4496,1969-12-29,49670 Cruz Cape,East Nicolas,TN,US,57004,Bronze,Regular,True,True,2024-05-24,2024-09-18
CUST-00378,Donna,Johnson,donna.johnson94@gmail.com,(095) 493-0596,2001-02-01,86487 Armstrong Port,Franciscofurt,NH,US,98232,Silver,Regular,True,False,2023-06-06,2024-12-26
CUST-00379,John,Velez,john.velez9@icloud.com,(413) 845-9609,1968-07-22,490 Kurt Shore Suite 427,Smithtown,NH,US,05351,Bronze,Churned,True,True,2021-04-05,2024-11-14
CUST-00380,Timothy,Richard,timothy.richard42@outlook.com,(091) 498-5172,1967-08-31,7232 Monica Shoal Apt. 310,Lake William,NV,US,76508,Bronze,High Value,True,True,2020-12-23,2022-04-03
CUST-00381,Angela,Perez,angela.perez44@gmail.com,(440) 580-9351,1957-09-25,81335 Calderon Springs Suite 164,North Mark,WY,US,47724,Bronze,High Value,True,False,2024-04-11,2024-07-08
CUST-00382,Ricky,Pearson,ricky.pearson21@hotmail.com,(490) 250-4290,1959-04-26,8895 Nicholas Prairie,Lake Jessicafurt,WV,US,85594,Bronze,Churned,True,True,2022-02-11,2022-05-04
CUST-00383,Chris,Walls,chris.walls17@outlook.com,(898) 681-8097,1989-09-23,4394 Mark Union Suite 375,Lake Johnchester,MN,US,10946,Bronze,Churned,True,True,2021-01-03,2022-05-31
CUST-00384,William,Melendez,william.melendez33@gmail.com,(937) 639-2836,1990-07-20,445 Wilson Lodge,Wagnerberg,OK,US,65276,Bronze,Churned,False,False,2022-12-08,2024-03-29
CUST-00385,Kendra,Yoder,kendra.yoder40@yahoo.com,(021) 648-7120,1999-05-03,212 Strong Knoll,South Heidi,IA,US,93822,Bronze,New,False,False,2023-12-10,2024-04-01
CUST-00386,Matthew,Summers,matthew.summers10@yahoo.com,(991) 015-7676,1969-05-20,229 Edwin Avenue Suite 765,Thompsonshire,KY,US,13201,Silver,Regular,True,False,2021-07-06,2022-04-27
CUST-00387,Trevor,Williams,trevor.williams44@gmail.com,(898) 645-6522,1955-10-12,8499 Garcia Haven,North Keith,NM,US,58030,Platinum,Regular,False,False,2022-04-30,2022-12-04
CUST-00388,Gary,Crosby,gary.crosby50@gmail.com,(913) 421-3882,1954-12-23,830 Wall Burg,Jamesshire,NE,US,96457,Silver,New,True,True,2021-03-01,2022-11-14
CUST-00389,David,Chavez,david.chavez18@hotmail.com,(176) 741-2415,1997-09-03,152 Hill Roads,Lake Haileyton,NE,US,13665,Silver,At Risk,False,True,2024-02-16,2024-12-09
CUST-00390,Laura,Stewart,laura.stewart19@gmail.com,(003) 296-3347,1961-10-20,742 Cynthia Corners,North Ryan,NM,US,73604,Silver,New,True,True,2023-10-13,2024-07-10
CUST-00391,Jennifer,Williams,jennifer.williams93@yahoo.com,(969) 357-8243,2001-08-07,6958 Phillips Forges Apt. 467,Johnchester,DE,US,23595,Silver,Regular,True,True,2023-02-03,2023-12-23
CUST-00392,Luis,Wilson,luis.wilson28@gmail.com,(277) 963-0448,1965-04-21,85456 Lamb Manors Suite 404,Chandlermouth,SC,US,06481,Gold,New,False,True,2023-02-18,2023-09-16
CUST-00393,Robert,Armstrong,robert.armstrong45@hotmail.com,(319) 952-9800,1997-08-09,558 Diana Path,West Amanda,GA,US,70716,Bronze,New,True,False,2020-09-30,2022-06-06
CUST-00394,Jennifer,Roberts,jennifer.roberts71@icloud.com,(556) 383-0008,1959-02-10,0244 Jerry Trail Apt. 041,Riosberg,GU,US,97563,Silver,High Value,True,True,2020-09-22,2024-06-21
CUST-00395,Michelle,Jones,michelle.jones85@outlook.com,(600) 892-1963,1999-03-16,6804 Stevens Courts Suite 976,Russellbury,MT,US,74031,Bronze,High Value,True,False,2022-04-08,2023-01-11
CUST-00396,Justin,Warner,justin.warner83@gmail.com,(607) 658-1739,2007-02-09,75791 Cook Valleys Apt. 182,Port Sheri,OR,US,33264,Silver,At Risk,True,False,2022-04-11,2022-07-03
CUST-00397,Richard,Massey,richard.massey31@hotmail.com,(930) 746-4520,1971-02-25,43878 Edwards Run Apt. 577,North Ronaldland,MS,US,17184,Silver,New,True,False,2022-05-09,2024-05-09
CUST-00398,Fernando,Goodman,fernando.goodman47@outlook.com,(710) 672-8728,1976-06-21,1644 Gilbert Landing,East Kelly,TX,US,27300,Bronze,At Risk,True,False,2020-09-29,2024-02-28
CUST-00399,Stephanie,Watson,stephanie.watson88@yahoo.com,(773) 522-8705,1976-05-15,1043 Heather Plain,Riveraton,RI,US,61933,Silver,Churned,True,False,2022-09-19,2024-01-27
CUST-00400,Carl,Fields,carl.fields9@gmail.com,(503) 446-9459,1995-08-29,831 Dakota Forge Suite 249,East Laurashire,SD,US,50694,Bronze,New,False,True,2023-12-21,2024-04-23
CUST-00401,Kelsey,Vargas,kelsey.vargas65@outlook.com,(973) 203-3192,1961-05-10,51028 Coleman Mountains Suite 481,New Phillip,WI,US,51033,Silver,Regular,True,True,2021-03-31,2023-11-24
CUST-00402,Michael,Roberson,michael.roberson11@icloud.com,(193) 242-6877,1991-09-14,186 Thompson Way Suite 756,New Anita,PW,US,25533,Silver,Regular,False,False,2021-06-04,2022-10-16
CUST-00403,Harold,Adkins,harold.adkins27@yahoo.com,(758) 309-4515,2003-11-04,404 Sanders Square,Joshuaton,OK,US,04489,Silver,Regular,True,True,2020-01-18,2024-04-27
CUST-00404,Sara,Osborn,sara.osborn88@gmail.com,(727) 810-5092,1992-04-13,16107 Leon Walks,Tonyaborough,SD,US,80979,Bronze,Regular,True,False,2022-11-04,2024-06-07
CUST-00405,Marvin,Powers,marvin.powers32@gmail.com,(295) 806-6013,1998-11-07,412 Williams Rest,Lake William,HI,US,83771,Gold,New,True,False,2024-01-17,2024-10-03
CUST-00406,Mary,Smith,mary.smith86@yahoo.com,(515) 791-9711,2003-12-18,125 Katie Turnpike,East Danamouth,CO,US,95433,Bronze,High Value,True,False,2021-03-25,2024-10-13
CUST-00407,Kyle,Becker,kyle.becker45@icloud.com,(324) 064-2429,1970-10-29,43244 Baker Overpass,Bethstad,WI,US,84626,Silver,At Risk,True,False,2024-03-27,2024-08-19
CUST-00408,Maria,Mcdaniel,maria.mcdaniel96@outlook.com,(962) 893-6543,1972-04-17,83437 Johnson Crescent Apt. 727,Nathanfurt,TN,US,77622,Silver,New,True,False,2020-10-06,2024-07-31
